;;;;Translations;;;;;;Linking;;;;;;
primary_data_175;PrefLabel;primary data;;primaire gegevens;données primaires;Primärdaten;πρωτογενή δεδομένα;dati primari;primarni podatki;;;;;;;http://data.loterre.fr/ark:/67375/TSO-MJRKBMDW-Q
;Definition;Data that are collected directly from first-hand sources, using methods such as surveys, interviews, or experiments.;Hrynaszkiewicz, I., Simons, N., Hussain, A., Grant, R., and Goudie, S. (2020). Developing a Research Data Policy Framework for All Journals and Publishers. Data Science Journal, 19(1), 5. DOI: http://doi.org/10.5334/dsj-2020-005;Gegevens die rechtstreeks worden verzameld uit bronnen uit de eerste hand, met behulp van methoden zoals enquêtes, interviews of experimenten.;Données recueillies directement auprès de sources de première main, à l'aide de méthodes telles que des enquêtes, des entretiens ou des expériences.;Daten, die direkt aus erster Hand mit Hilfe von Methoden wie Umfragen, Interviews oder Experimenten erhoben werden.;Δεδομένα που συλλέγονται απευθείας από πηγές από πρώτο χέρι, χρησιμοποιώντας μεθόδους όπως έρευνες, συνεντεύξεις ή πειράματα.;Dati che sono raccolti direttamente da fonti primarie, usando metodi come sondaggi, interviste o esperimenti.;Podatki, ki so zbrani neposredno iz razpoložljivih virov z uporabo metod, kot so ankete, intervjuji ali poskusi.;;;;;;;
processed_data_176;PrefLabel;processed data;;verwerkte gegevens;données traitées;verarbeitete Daten;επεξεργασμένα δεδομένα;dati elaborati;obdelani podatki;;;;;;ISO/IEC 14251:1995(en), 4.21;
;Definition;The term processed data pertains to the data obtained by processing raw data in an automated manner usually done at the facility.;Gotz, A., Perrin, J.-F., Fangohr, H., Salvat, D., Gliksohn, F., Markvardsen, A., McBirnie, A., Gonzalez-Beltran, A., Taylor, J., and Matthews, B. (2020). PaNOSC FAIR Research Data Policy framework (1.1). Zenodo. https://doi.org/10.5281/zenodo.3862701;De term verwerkte gegevens heeft betrekking op de gegevens die zijn verkregen door ruwe gegevens op geautomatiseerde wijze te verwerken, wat gewoonlijk in de faciliteit gebeurt.;"Le terme ""données traitées"" désigne les données obtenues par le traitement des données brutes de manière automatisée, généralement effectué dans l'installation.";"Der Begriff ""verarbeitete Daten"" bezieht sich auf Daten, die durch die automatisierte Verarbeitung von Rohdaten gewonnen werden, was üblicherweise in der Einrichtung erfolgt.";Ο όρος επεξεργασμένα δεδομένα αφορά τα δεδομένα που προκύπτουν από την επεξεργασία των ακατέργαστων δεδομένων με αυτοματοποιημένο τρόπο που συνήθως γίνεται στην εγκατάσταση.;"Il termine ""dati elaborati"" si riferisce ai dati ottenuti dall'elaborazione dei dati grezzi in modo automatizzato, fatta solitamente nella struttura.";Izraz obdelani podatki se nanaša na podatke, pridobljene z obdelavo neobdelanih podatkov na avtomatiziran način, ki se običajno opravi v napravi.;;;;;;;
provenance_metadata_177;PrefLabel;provenance metadata;;metagegevens over herkomst;métadonnées de provenance;Herkunftsmetadaten;μεταδεδομένα προέλευσης;metadati di provenienza;metapodatki o provenienci;;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000402;;;;ISO 5127:2017, 3.1.10.26.10;
;Definition;Metadata that indicates the relationship between two versions of data objects and is generated whenever a new version of a dataset is created.;ISO 5127:2017, 3.1.10.26.10;Metagegevens die de relatie tussen twee versies van gegevensobjecten aangeven en die worden gegenereerd telkens wanneer een nieuwe versie van een gegevensset wordt gecreëerd.;Métadonnées qui indiquent la relation entre deux versions d'objets de données et qui sont générées chaque fois qu'une nouvelle version d'un ensemble de données est créée.;Diese Metadaten geben die Beziehung zwischen zwei Versionen eines Datenobjekts an und werden immer dann erzeugt, wenn eine neue Version eines Datensatzes erstellt wird.;Μεταδεδομένα που υποδεικνύουν τη σχέση μεταξύ δύο εκδόσεων αντικειμένων δεδομένων και δημιουργούνται κάθε φορά που δημιουργείται μια νέα έκδοση ενός συνόλου δεδομένων.;Metadati che indicano la relazione tra due versioni di oggetti di dati e vengono generati ogni volta che viene creata una nuova versione di un set di dati.;Metapodatki, ki označujejo povezavo med dvema različicama podatkovnih objektov in se generirajo ob vsaki novi različici podatkovne datoteke.;;;;;;;
pseudonymisation_178;PrefLabel;pseudonymisation;;pseudonimisering;pseudonymisation;Pseudonymisierung;ψευδωνυμοποίηση;pseudonimizzazione;psevdoanoninimizacija;http://data.loterre.fr/ark:/67375/TSO-F2SDG44T-9;;;;;ISO/IEC 15944-8:2012(en), 3.114;
;AltLabel;pseudonymization;;;;;;;;;;;;;;
;Definition;The processing of personal data in such a manner that the personal data can no longer be attributed to a specific data subject without the use of additional information, provided that such additional information is kept separately and is subject to technical and organizational measures to ensure that the personal data are not attributed to an identified or identifiable natural person.;GDPR;De verwerking van persoonsgegevens op zodanige wijze dat de persoonsgegevens niet meer aan een bepaalde betrokkene kunnen worden toegeschreven zonder dat gebruik wordt gemaakt van aanvullende informatie, mits die aanvullende informatie afzonderlijk wordt bewaard en onderworpen is aan technische en organisatorische maatregelen om te waarborgen dat de persoonsgegevens niet aan een geïdentificeerde of identificeerbare natuurlijke persoon worden toegeschreven.;Le traitement de données personnelles de telle sorte que les données personnelles ne puissent plus être attribuées à une personne concernée spécifique sans l'utilisation d'informations supplémentaires, à condition que ces informations supplémentaires soient conservées séparément et fassent l'objet de mesures techniques et organisationnelles visant à garantir que les données personnelles ne sont pas attribuées à une personne physique identifiée ou identifiable.;Verarbeitung personenbezogener Daten derart, dass diese ohne Rückgriff auf zusätzliche Informationen nicht mehr einer bestimmten Person (Datensubjekt) zugeordnet werden können. Voraussetzung ist, dass diese Zusatzinformationen gesondert aufbewahrt werden und technischen und organisatorischen Massnahmen unterliegen, die gewährleisten, dass die personenbezogenen Daten nicht einer identifizierten oder identifizierbaren natürlichen Person zugewiesen werden.;Η επεξεργασία δεδομένων προσωπικού χαρακτήρα κατά τρόπο ώστε τα δεδομένα προσωπικού χαρακτήρα να μην μπορούν πλέον να αποδοθούν σε συγκεκριμένο υποκείμενο των δεδομένων χωρίς τη χρήση πρόσθετων πληροφοριών, υπό την προϋπόθεση ότι οι εν λόγω πρόσθετες πληροφορίες διατηρούνται χωριστά και υπόκεινται σε τεχνικά και οργανωτικά μέτρα που διασφαλίζουν ότι τα δεδομένα προσωπικού χαρακτήρα δεν αποδίδονται σε ταυτοποιημένο ή ταυτοποιήσιμο φυσικό πρόσωπο.;Il trattamento dei dati personali in modo tale che i dati personali non possano più essere attribuiti a una specifica persona interessata senza l'uso di informazioni aggiuntive, a condizione che tali informazioni aggiuntive siano conservate separatamente e siano soggette a misure tecniche e organizzative per garantire che i dati personali non siano attribuiti a una persona fisica identificata o identificabile.;Obdelava osebnih podatkov tako, da osebnih podatkov ni več mogoče pripisati določenemu posamezniku, na katerega se nanašajo osebni podatki, brez uporabe dodatnih informacij, pod pogojem, da se te dodatne informacije hranijo ločeno ter da zanje veljajo tehnični in organizacijski ukrepi, ki zagotavljajo, da osebni podatki niso pripisani določeni ali določljivi fizični osebi.;;;;;;;
pseudonymised_data_179;PrefLabel;pseudonymised data;;gepseudonimiseerde gegevens;données pseudonymisées;pseudonymisierte Daten;ψευδωνυμοποιημένα δεδομένα;dati pseudonimizzati;psevdoanonimizirani podatki;;;;;;;http://data.loterre.fr/ark:/67375/TSO-MJRKBMDW-Q
;AltLabel;pseudonymized data;;;;;;;;;;;;;;
;Definition;Data that have undergone a pseudonymization process.;;Gegevens die een pseudonimiseringsproces hebben ondergaan.;Données ayant fait l'objet d'un processus de pseudonymisation.;Daten, die einem Pseudonymisierungsprozess unterzogen wurden.;Δεδομένα που έχουν υποβληθεί σε διαδικασία ψευδωνυμοποίησης.;Dati che hanno subito un processo di pseudonimizzazione.;Podatki, ki so bili obdelani s postopkom psevdoanonimizacije.;;;;;;;
public_data_180;PrefLabel;public data;;openbare gegevens;données publiques;öffentliche Daten;δημόσια δεδομένα;dati pubblici;javni podatki;http://data.loterre.fr/ark:/67375/TSO-PFB9HPBS-6;;;;;ISO/TR 3985:2021(en), 3.13;
;Definition;Data stored in such a way that by design and implementation they are accessible to everyone.;ISO/TR 3985:2021(en), 3.13;Gegevens die op zodanige wijze zijn opgeslagen dat zij door ontwerp en uitvoering voor iedereen toegankelijk zijn.;Données stockées de manière à ce que, par leur conception et leur mise en œuvre, elles soient accessibles à toutes et tous.;Diese Daten werden derart gespeichert, dass sie aufgrund ihrer Gestaltung und Implementierung für alle zugänglich sind.;Δεδομένα αποθηκευμένα κατά τρόπο ώστε από το σχεδιασμό και την εφαρμογή τους να είναι προσβάσιμα σε όλους.;Dati immagazzinati in modo tale che per progettazione e implementazione siano accessibili a tutti.;Podatki so shranjeni tako, da so po zasnovi in izvedbi dostopni vsem.;;;;;;ISO 5127:2017(en), 3.1.10.04;
raw_data_181;PrefLabel;raw data;;ruwe gegevens;données brutes;Rohdaten;ανεπεξέργαστα δεδομένα;dati grezzi;surovi podatki;;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000109;;;;ISO 5127:2017(en), 3.1.10.04;
;AltLabel;;;;;;δεδομένα που δεν έχουν επεξεργαστεί;;;;;;;;;
;AltLabel;;;;;;πρωτογενή δεδομένα;;;;;;;;;
;Definition;Data that have not been processed for meaningful use.;"CASRAI Research Data Management Glossary, ""Raw data"", https://casrai-test.evision.ca/glossary-term/raw-data/";Gegevens die niet zijn verwerkt voor zinvol gebruik.;Les données qui n'ont pas été traitées pour un usage judicieux.;Daten, die noch nicht für eine sinnvolle Nutzung aufbereitet wurden.;Δεδομένα που δεν έχουν υποστεί επεξεργασία για ουσιαστική χρήση.;Dati che non sono stati elaborati per un uso significativo.;Podatki, kakršni so preden so bili nadalje procesirani za uporabne namene.;;;;;;;
replicability_182;PrefLabel;replicability;;repliceerbaarheid;réplicabilité;Replizierbarkeit;δυνατότητα αναπαραγωγής;replicabilità;replikabilnost;;;;;;;
;Definition;The measurement can be obtained with stated precision by a different team, a different measuring system, in a different location on multiple trials. For computational experiments, this means that an independent group can obtain the same result using artifacts which they develop completely independently.;Association for Computing Machinery, Artifact Review and Badging Version 1.1 - August 2020, https://www.acm.org/publications/policies/artifact-review-and-badging-current;De meting kan met aangegeven precisie worden verricht door een ander team, een ander meetsysteem, op een andere plaats en bij meerdere proeven. Voor computationele experimenten betekent dit dat een onafhankelijke groep hetzelfde resultaat kan verkrijgen met artefacten die zij volledig onafhankelijk ontwikkelen.;Le resultat peut être obtenu avec la précision indiquée par une équipe différente, un système de mesure différent, dans un lieu différent et lors de plusieurs essais. Pour les expériences informatiques, cela signifie qu'un groupe indépendant peut obtenir le même résultat en utilisant des artefacts qu'il développe de manière totalement indépendante.;Die Messung kann in mehreren Versuchen von einer anderen Gruppe, einem anderen Messsystem und an einem anderen Ort mit der angegebenen Präzision ermittelt werden. Für Rechenexperimente bedeutet dies, dass eine unabhängige Gruppe dasselbe Ergebnis mit Artefakten erzielen kann, die sie völlig eigenständig entwickelt.;Η μέτρηση μπορεί να ληφθεί με τη δηλωμένη ακρίβεια από μια διαφορετική ομάδα, ένα διαφορετικό σύστημα μέτρησης, σε διαφορετική τοποθεσία σε πολλαπλές δοκιμές. Για τα υπολογιστικά πειράματα, αυτό σημαίνει ότι μια ανεξάρτητη ομάδα μπορεί να λάβει το ίδιο αποτέλεσμα χρησιμοποιώντας συστήματα που αναπτύσσουν εντελώς ανεξάρτητα.;La misurazione può essere ottenuta, con la stessa precisione dichiarata, da un team diverso, con un sistema di misurazione diverso, in un posto diverso ripetendo l'esperimento. Per gli esperimenti computazionali, ciò significa che un gruppo indipendente può ottenere lo stesso risultato utilizzando artefatti sviluppati in modo completamente indipendente.;Izmejena meritev z navedeno natančnostjo je lahko dobljena z drugo ekipa, z drugim merilnim sistemom, na drugi lokaciji in v več poskusih. Pri računalniških poskusih to pomeni, da lahko neodvisna skupina dobi enak rezultat z uporabo artefaktov, ki jih razvije popolnoma neodvisno.;;;;;;;
reproducibility_183;PrefLabel;reproducibility;;reproduceerbaarheid;reproductibilité;Reproduzierbarkeit;αναπαραγωγιμότητα;riproducibilità;ponovljivost;;;;;;ISO 29581-2:2010(en), 3.7;
;Definition;Closeness of agreement between independent test results obtained with the same method on identical test items in different laboratories with different operators using different equipment.;ISO 29581-2:2010(en), 3.7;Nauwkeurigheid van overeenstemming tussen onafhankelijke testresultaten, verkregen met dezelfde methode op identiek testmateriaal in verschillende laboratoria met verschillende operatoren die verschillende apparatuur gebruiken.;Concordance étroite entre les résultats d'essais indépendants obtenus avec la même méthode sur des items de test identiques dans des laboratoires différents avec des opératrices et opérateurs différents utilisant des équipements différents.;Grad der Übereinstimmung zwischen unabhängigen Prüfergebnissen, die mit der gleichen Methode an identischen Prüfgegenständen in verschiedenen Laboratorien von verschiedenen Prüfer*innen mit unterschiedlichen Geräten erzielt wurden.;Η εγγύτητα της συμφωνίας μεταξύ ανεξάρτητων αποτελεσμάτων δοκιμών που λαμβάνονται με την ίδια μέθοδο σε πανομοιότυπα αντικείμενα δοκιμής σε διαφορετικά εργαστήρια με διαφορετικούς χειριστές που χρησιμοποιούν διαφορετικό εξοπλισμό.;Stretto accordo tra risultati di test indipendenti ottenuti con lo stesso metodo su test identici in laboratori diversi con operatori diversi che utilizzano attrezzature diverse.;Bližina ujemanja med neodvisnimi rezultati preizkusov, dobljenimi z isto metodo na enakih preizkusnih predmetih v različnih laboratorijih z različnimi izvajalci, ki uporabljajo različno opremo.;;;;;;;
reproducible_research_184;PrefLabel;reproducible research;;reproduceerbaar onderzoek;recherche reproductible;Reproduzierbare Forschung;αναπαραγώγιμη έρευνα;ricerca riproducibile;ponovljive raziskave;;;;;;;
;Definition;Published results can be replicated using the documented data, code, and methods employed by the author or provider without the need for any additional information or needing to communicate with the author or provider.;"CASRAI Research Data Management Glossary, ""Reproducible research"", https://casrai-test.evision.ca/glossary-term/reproducible-research/";Gepubliceerde resultaten kunnen worden gerepliceerd met gebruikmaking van de gedocumenteerde gegevens, code en methoden die door de auteur of verstrekker zijn gebruikt, zonder dat aanvullende informatie nodig is of met de auteur of verstrekker moet worden gecommuniceerd.;Les résultats publiés peuvent être reproduits en utilisant les données, le code et les méthodes documentés et employés par l'auteur·e ou le·la fournisseur·euse sans avoir besoin d'informations supplémentaires ou de communiquer avec l'auteur·e ou le·la fournisseur·euse.;Publizierte Ergebnisse können unter Verwendung der dokumentierten Daten, des Codes und der Methoden des*der Autors*in oder Anbieters*in reproduziert werden, ohne dass zusätzliche Informationen benötigt werden oder mit dem*der Autors*in oder Anbieters*in kommuniziert werden muss.;Τα δημοσιευμένα αποτελέσματα μπορούν να αναπαραχθούν χρησιμοποιώντας τα τεκμηριωμένα δεδομένα, τον κώδικα και τις μεθόδους που χρησιμοποιούνται από τον συγγραφέα ή τον πάροχο, χωρίς να απαιτούνται πρόσθετες πληροφορίες ή επικοινωνία με τον συγγραφέα ή τον πάροχο.;I risultati pubblicati possono essere replicati utilizzando i dati documentati, il codice e i metodi impiegati dall'autore o dal fornitore senza bisogno di informazioni aggiuntive o di comunicare con l'autore o il fornitore.;Objavljene rezultate je mogoče reproducirati z uporabo dokumentiranih podatkov, kode in metod, ki jih je uporabil avtor ali ponudnik, ne da bi potrebovali dodatne informacije ali morali komunicirati z avtorjem ali ponudnikom.;;;;;;;
research_data_185;PrefLabel;research data;;onderzoeksgegevens;données de recherche;Forschungsdaten;ερευνητικά δεδομένα;dati di ricerca;raziskovalni podatki;http://data.loterre.fr/ark:/67375/TSO-DP8MN2RF-P;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000518;;;;ISO 5127:2017(en), 3.1.10.10;
;Definition;Factual recordings (numbers, texts, pictures, sounds), which are employed as main sources in scientific research and are generally ackownledged by the scientific community as necessary to validate research results.;"Translated from Loterre Open Science Thesaurus, ""données de recherche"", http://data.loterre.fr/ark:/67375/TSO-DP8MN2RF-P";Feitelijke registraties (getallen, teksten, foto's, geluiden), die worden gebruikt als voornaamste bronnen bij wetenschappelijk onderzoek en die door de wetenschappelijke gemeenschap over het algemeen worden beschouwd als noodzakelijk voor de validering van onderzoeksresultaten.;Enregistrements factuels (chiffres, textes, images, sons), utilisés comme sources principales dans la recherche scientifique et généralement reconnus comme nécessaires par la communauté scientifique pour valider les résultats de la recherche.;Tatsachenaufnahmen (Zahlen, Texte, Bilder, Töne), die in der wissenschaftlichen Forschung als Hauptquellen verwendet werden und generell von der wissenschaftlichen Gemeinschaft als notwendig zur Validierung von Forschungsergebnissen anerkannt werden.;Πραγματικές καταγραφές (αριθμοί, κείμενα, εικόνες, ήχοι), οι οποίες χρησιμοποιούνται ως κύριες πηγές στην επιστημονική έρευνα και γενικά αναγνωρίζονται από την επιστημονική κοινότητα ως απαραίτητες για την επικύρωση των ερευνητικών αποτελεσμάτων.;Registrazioni fattuali (numeri, testi, immagini, suoni), che sono impiegati come fonti principali nella ricerca scientifica e sono generalmente riconosciuti dalla comunità scientifica come necessari per convalidare i risultati della ricerca.;Zapisi dejstev (številke, besedila, slike, zvoki), ki se uporabljajo kot glavni viri v znanstvenih raziskavah in jih znanstvena skupnost na splošno priznava kot osnovo za potrditev rezultatov raziskav.;;;;;;;
research_data_curation_186;PrefLabel;research data curation;;curatie van onderzoeksgegevens;conservation des données de recherche;Kuratierung von Forschungsdaten;επιμέλεια ερευνητικών δεδομένων;cura dei dati di ricerca;skrbništvo nad raziskovalnimi podatki;;;;;;;
;Definition;Activities necessary to actively manage digital research data along their entire lifecycle, with the goal of making them permanently accessible, shareable and reusable.;"Translated from Loterre Open Science Thesaurus, ""curation de données"", http://data.loterre.fr/ark:/67375/TSO-GWKKFWMR-C";Activiteiten die nodig zijn om digitale onderzoeksgegevens actief te beheren gedurende hun volledige levenscyclus, met als doel ze permanent toegankelijk, deelbaar en herbruikbaar te maken.;Activités nécessaires à la gestion active des données de recherche numériques tout au long de leur cycle de vie, dans le but de les rendre accessibles, partageables et réutilisables en permanence.;Notwendige Aktivitäten zur aktiven Verwaltung digitaler Forschungsdaten während ihres gesamten Lebenszyklus im Hinblick darauf, sie dauerhaft zugänglich, freigebbar und weiterverwendbar zu machen.;Δραστηριότητες που είναι απαραίτητες για την ενεργό διαχείριση ψηφιακών ερευνητικών δεδομένων καθ' όλη τη διάρκεια του κύκλου ζωής τους, με στόχο τη μόνιμη πρόσβαση σε αυτά, την κοινή χρήση και την επαναχρησιμοποίησή τους.;Attività necessarie per gestire attivamente i dati digitali della ricerca lungo il loro intero ciclo di vita, con l'obiettivo di renderli permanentemente accessibili, condivisibili e riutilizzabili.;Aktivnosti, potrebne za aktivno ravnanje z digitalnimi raziskovalnimi podatki v celotnem življenjskem krogu, da bi bili trajno dostopni, izmenljivi in ponovno uporabni.;;;;;;;
research_data_lifecycle_187;PrefLabel;research data lifecycle;;levenscyclus van onderzoeksgegevens (life cycle);cycle de vie des données de recherche;Forschungsdatenlebenszyklus;κύκλος ζωής ερευνητικών δεδομένων;ciclo di vita dei dati di ricerca;življenjski krog raziskovalnih podatkov (življenjski krog);;;;;;;
;AltLabel;research data life cycle;;;;;;;;;;;;;;
;Definition;The research data lifecycle is a model that illustrates the stages of data management and describes how data flow through a research project from start to finish.;https://researchdata.princeton.edu/research-lifecycle-guide/research-lifecycle-guide;De levenscyclus van onderzoeksdata is een model dat de fasen van gegevensbeheer illustreert en beschrijft hoe gegevens van begin tot eind door een onderzoeksproject stromen.;Le cycle de vie des données de recherche est un modèle qui illustre les étapes de la gestion des données et qui permet de décrire la circulation des données dans un projet de recherche, de bout en bout.;Der Forschungsdatenlebenszyklus beschreibt die Phasen der Datenverwaltung und den Datenfluss in einem Forschungsprojekt von Beginn bis Ende.;Ο κύκλος ζωής των ερευνητικών δεδομένων είναι ένα μοντέλο που απεικονίζει τα στάδια της διαχείρισης των δεδομένων και περιγράφει τον τρόπο με τον οποίο τα δεδομένα διατρέχουν ένα ερευνητικό έργο από την αρχή έως το τέλος.;Il ciclo di vita dei dati di ricerca è un modello che illustra le fasi della gestione dei dati e ne descrive il flusso dall'inizio alla fine di un progetto di ricerca.;Življenjski krog raziskovalnih podatkov je model, ki ponazarja faze ravnanja s podatki in opisuje, delo s podatki od začetka do konca raziskovalnega projekta.;;;;;;;
research_data_management_188;PrefLabel;research data management;;beheer van onderzoeksgegevens;gestion des données de recherche;Forschungsdatenmanagement;διαχείριση ερευνητικών δεδομένων;gestione dei dati di ricerca;ravnanje z raziskovalnimi podatki;http://data.loterre.fr/ark:/67375/TSO-GDCXNW8F-5;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000297;;;;;
;Definition;Research Data management comprises the disciplines related to managing research data as a valuable resource. These can include, but are not limited to, research data governance, security and quality.;"Loterre Open Science Thesaurus, ""research data management"", http://data.loterre.fr/ark:/67375/TSO-GDCXNW8F-5";Research Data management omvat de disciplines die verband houden met het beheer van onderzoeksgegevens als een waardevolle hulpbron. Daartoe behoren, maar zijn niet beperkt tot, governance, beveiliging en kwaliteit van onderzoeksgegevens.;La gestion des données de recherche comprend les disciplines liées au traitement des données de recherche à titre de ressource précieuse. Ces disciplines peuvent inclure, sans s'y limiter, la gouvernance, la sécurité et la qualité des données de recherche.;Das Forschungsdatenmanagement umfasst alle Disziplinen im Zusammenhang mit der Verwaltung von Forschungsdaten als eine wertvolle Ressource. Dazu gehören unter anderem die Verwaltung, Sicherheit und Qualität von Forschungsdaten.;Η διαχείριση ερευνητικών δεδομένων περιλαμβάνει τους κλάδους που σχετίζονται με τη διαχείριση των ερευνητικών δεδομένων ως πολύτιμου πόρου. Αυτές μπορεί να περιλαμβάνουν, μεταξύ άλλων, τη διακυβέρνηση, την ασφάλεια και την ποιότητα των ερευνητικών δεδομένων.;La gestione dei dati di ricerca comprende le discipline relative alla gestione dei dati di ricerca come una risorsa preziosa. Queste possono includere, ma non sono limitate a, governance dei dati di ricerca, sicurezza e qualità.;Ravnanje z raziskovalnimi podatki tvorijo področja, ki s podatki ravnajo kot z dragoceno dobrino. Med drugim lahko vključujejo upravljanje, varnost in kakovost raziskovalnih podatkov.;;;;;;;
research_data_policy_189;PrefLabel;research data policy;;onderzoeksgegevensbeleid;politique en matière de données de recherche;Forschungsdatenpolitik;πολιτική ερευνητικών δεδομένων;politica dei dati di ricerca;politika raziskovalnih podatkov;;;;;;;
;Definition;A set of broad, high level principles which form the guiding framework in which Research Data Management can operate.;"Adapted from OECD, Glossary of Statistical Terms, ""Data policy"", https://stats.oecd.org/glossary/detail.asp?ID=4454";Een reeks algemene beginselen op hoog niveau die het richtinggevende kader vormen waarbinnen het beheer van onderzoeksgegevens kan functioneren.;Un ensemble de principes généraux qui forment le cadre de référence pour la gestion des données de recherche.;Grundlegende, übergeordnete Richtlinien, die den Orientierungsrahmen für das Forschungsdatenmanagement bilden.;Ένα σύνολο γενικών αρχών υψηλού επιπέδου που αποτελούν το καθοδηγητικό πλαίσιο εντός του οποίου μπορεί να λειτουργήσει η διαχείριση ερευνητικών δεδομένων.;Un insieme di principi ampi e di alto livello che formano il quadro guida in cui la gestione dei dati di ricerca può operare.;Nabor širokih splošnih načel, ki predstavljajo okvir smernic za ravnanje s podatki.;;;;;;;
research_data_sharing_190;PrefLabel;research data sharing;;het delen van onderzoeksgegevens;partage de données de recherche;Teilen von Forschungsdaten;διαμοιρασμός ερευνητικών δεδομένων;condivisione dei dati di ricerca;deljenje raziskovalnih podatkov;;;;;;;
;Definition;The practice of making research data available for reuse. This may be done, for example, by depositing the research data in a repository, through research data publication. ;"Adapted from CASRAI Research Data Management Glossary, ""Data sharing"", https://casrai.org/term/data-sharing/";De praktijk om onderzoeksgegevens beschikbaar te stellen voor hergebruik. Dit kan bijvoorbeeld gebeuren door de onderzoeksgegevens in een repository te deponeren of door publicatie van onderzoeksgegevens.;La pratique consistant à rendre les données de recherche disponibles pour une réutilisation. Cela peut se faire, par exemple, par le dépôt des données de recherche dans un référentiel (ou dépôt de données) ou par la publication des données de recherche.;Die Bereitstellung von Forschungsdaten zur Weiterverwendung. Dies kann beispielsweise durch die Veröffentlichung oder die Hinterlegung der Forschungsdaten in einem Datenspeicher geschehen.;Η πρακτική της διάθεσης ερευνητικών δεδομένων για επαναχρησιμοποίηση. Αυτό μπορεί να γίνει, για παράδειγμα, με την απόθεση των ερευνητικών δεδομένων σε ένα αποθετήριο, μέσω της δημοσίευσης ερευνητικών δεδομένων. ;La pratica di rendere i dati di ricerca disponibili per il riutilizzo. Questo può essere fatto, per esempio, depositando i dati di ricerca in un archivio, attraverso la pubblicazione dei dati di ricerca.;Praksa dajanja raziskovalnih podatkov na voljo za ponovno uporabo. To se lahko izvede na primer z odlaganjem raziskovalnih podatkov v repozitoriju ter z objavo raziskovalnih podatkov.;;;;;;;
restricted_data_191;PrefLabel;restricted data;;beperkte gegevens;données restreintes;Geschützte Daten;δεδομένα περιορισμένης πρόσβασης (και χρήσης);dati limitati;podatki z omejitvami;;;;;;;http://data.loterre.fr/ark:/67375/TSO-MJRKBMDW-Q
;Definition;Data which are made available under stringent, secure conditions. Typically confidential or sensitive data.;"Cornell University, Glossary of data management terms, ""restricted data"", https://data.research.cornell.edu/content/glossary";Gegevens die onder strenge, veilige voorwaarden beschikbaar worden gesteld. Doorgaans vertrouwelijke of gevoelige gegevens.;Données qui sont mises à disposition dans des conditions strictes et sécurisées. Il s'agit généralement de données confidentielles ou sensibles.;Der Zugang zu Daten erfolgt unter strengen, sicheren Bedingungen (meist vertrauliche oder sensible Daten).;Δεδομένα που διατίθενται υπό αυστηρές, ασφαλείς συνθήκες. Συνήθως εμπιστευτικά ή ευαίσθητα δεδομένα.;Dati che sono resi disponibili in condizioni rigorose e sicure. Tipicamente dati confidenziali o sensibili.;Podatki, ki so na voljo pod strogimi in varnimi pogoji. Običajno zaupni ali občutljivi podatki.;;;;;;;
reusable_data_192;PrefLabel;reusable data;;herbruikbare gegevens;données réutilisables;wiederverwendbare Daten;επαναχρησιμοποιήσιμα δεδομένα;dati riutilizzabili;ponovno uporabljivi podatki;http://data.loterre.fr/ark:/67375/TSO-X4ZW5XQD-G;;;;;;
;Definition;Data that conform to the FAIR principle of reusability.;;Gegevens die voldoen aan het FAIR-beginsel van herbruikbaarheid.;Données conformes au principe FAIR de réutilisation.;Diese Daten entsprechen dem FAIR-Prinzip der Wiederverwendbarkeit.;Δεδομένα που συμμορφώνονται με την αρχή της επαναχρησιμοποίησης FAIR.;Dati che sono conformi al principio FAIR di riutilizzabilità.;Podatki, ki so v skladu z načelom druge rabe FAIR.;;;;;;;
reuse_licence_193;PrefLabel;reuse licence;;licentie voor hergebruik;licence de réutilisation;Weiterverwendungslizenz;άδεια επαναχρησιμοποίησης;licenza di riutilizzo;dovoljenje za drugo rabo;;;;;;;
;Definition;A description of the licensing conditions under which the resource can be reused.;"Adapted from CLARIN Concept Registry, ""license"", http://hdl.handle.net/11459/CCR_C-2457_45bbaa1a-7002-2ecd-ab9d-57a189f694a6";Een beschrijving van de licentievoorwaarden waaronder de bron kan worden hergebruikt.;Une description des conditions de licence dans lesquelles la ressource peut être réutilisée.;Angaben zu den Lizenzbedingungen, unter denen die Ressource weiterverwendet werden kann.;Περιγραφή των όρων αδειοδότησης υπό τους οποίους ο πόρος μπορεί να επαναχρησιμοποιηθεί.;Una descrizione delle condizioni di licenza sotto le quali la risorsa può essere riutilizzata.;Opis licenčnih pogojev, pod katerimi se lahko vir ponovno uporabi.;;;;;;;
semantic_interoperability_194;PrefLabel;semantic interoperability;;semantische interoperabiliteit;interopérabilité sémantique;semantische Interoperabilität;σημασιολογική διαλειτουργικότητα;interoperabilità semantica;semantična interoperabilnost;;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000188;;;;ISO 18308:2011(en), 3.45;
